"start_date","end_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","subtotal_sales","self_delivery_charge","merchant_fees","sales_tax","tip","merchant_total","commission","delivery_commission","gh_plus_commission","order_processing_fee","withheld_sales_tax","merchant_funded_promotion_and_loyalty","merchant_net_total"
"2025-09-22","2025-10-05","3309685","Avenue A","Casa De Quesadilla","93 Avenue A  ","New York","NY","10009","2","124.28","0.00","0.00","9.00","0.00","133.28","-18.64","-12.43","0.00","-3.96","0.00","-23.00","75.25"
"2025-09-22","2025-10-05","4510072","433 W 34th st","Sip On Smoothie","433 W 34th St.  ","New York","NY","10001","9","254.34","0.00","0.00","19.48","0.00","273.82","-38.14","-25.44","0.00","-9.98","0.00","-35.00","165.26"
"2025-09-22","2025-10-05","8566016",,"The Bagel Savage","309 7th Ave  ","Brooklyn","NY","11215","1","13.99","0.00","0.00","1.24","0.00","15.23","-2.10","-1.40","0.00","-0.76","0.00","0.00","10.97"
"2025-09-22","2025-10-05","2789142",,"Hero Sandwich Shop (1st Ave)","217 1st Avenue  ","New York","NY","10003","4","118.92","0.00","0.00","9.14","0.00","128.06","-17.85","-11.90","0.00","-4.62","0.00","-16.00","77.69"
"2025-09-22","2025-10-05","7104064","Pizza Zone","The Calzone Empire","3618 N Pennsylvania Ave  ","Oklahoma City","OK","73112","1","18.29","0.00","0.00","1.15","0.00","19.44","-2.74","-1.83","0.00","-0.74","-1.15","-5.00","7.98"
"2025-09-22","2025-10-05","11003696","Hoover Rd","Hyde's Grilled Cheese","28501 Hoover Rd  ","Warren","MI","48093","1","23.57","0.00","0.00","1.11","0.00","24.68","-3.54","-2.36","0.00","-0.90","-1.11","-5.00","11.77"
"2025-09-22","2025-10-05","9816352","168 Myrtle Ave","Daybreak Breakfast Club","168 Myrtle Ave  ","Brooklyn","NY","11201","13","291.92","0.00","0.00","21.04","0.00","312.96","-43.79","-29.22","0.00","-11.75","0.00","-55.00","173.20"
"2025-09-22","2025-10-05","11801712","Thomas S Boyland St","Luke's Breakfast Club","116 Thomas S Boyland St  ","Brooklyn","NY","11233","4","62.04","0.00","0.00","4.52","0.00","66.56","-9.31","-6.21","0.00","-2.60","0.00","-11.17","37.27"
"2025-09-22","2025-10-05","3309744","W Bell Rd","Sensai Sushi Bar","4225 W Bell Rd  ","Phoenix","AZ","85053","3","22.58","0.00","0.00","1.51","0.00","24.09","-4.45","-2.97","0.00","-1.12","0.00","-5.00","10.55"
"2025-09-22","2025-10-05","4514232","1741 1st Avenue","Hero Sandwich Shop","1741 1st Ave.  ","New York","NY","10128","2","33.98","0.00","0.00","2.30","0.00","36.28","-5.10","-3.40","0.00","-1.46","0.00","-8.00","18.32"
"2025-09-22","2025-10-05","10075304","Broadway","Wonderland Wraps","3661 Broadway  ","New York","NY","10031","2","53.63","0.00","0.00","4.23","0.00","57.86","-7.59","-5.37","0.00","-2.18","0.00","-6.00","36.72"
"2025-09-22","2025-10-05","10611360","Utica Ave","Bobby's Caribbean Grill","2102 Utica Ave  ","Brooklyn","NY","11234","1","29.78","0.00","0.00","2.64","0.00","32.42","-4.47","-2.98","0.00","-1.29","0.00","0.00","23.68"
"2025-09-22","2025-10-05","2509728",,"Badri's Biryani Bar","716 10th Ave ","New York","NY","10019","6","113.92","0.00","0.00","7.53","0.00","121.45","-17.10","-11.40","0.00","-4.62","0.00","-29.25","59.08"
"2025-09-22","2025-10-05","10929368","N Tustin Ave","The Sandwich Vibe","2431 N Tustin Ave  ","Santa Ana","CA","92705","1","22.37","0.00","0.00","1.61","0.00","23.98","-3.36","-2.24","0.00","-0.88","0.00","-5.00","12.50"
"2025-09-22","2025-10-05","3309849","Queens Plaza S","Pardon My Panini","25-02 Queens Plaza S  ","Queens","NY","11101","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","3310271","9th Ave","The Gourmet Burger","468 9th Ave  ","New York","NY","10018","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","3308893","Pico Blvd","Sicily's Calzone House","2624 Pico Blvd  ","Santa Monica","CA","90405","2","74.44","0.00","0.00","7.02","0.00","81.46","-11.17","-7.44","0.00","-2.90","0.00","-6.00","53.95"
"2025-09-22","2025-10-05","1937273",,"Snobby Chicken Wings","937 1st Avenue ","New York","NY","10022","1","45.45","0.00","0.00","3.59","0.00","49.04","-6.82","-4.55","0.00","-1.64","0.00","-5.00","31.03"
"2025-09-22","2025-10-05","1946630",,"Firenze Pasta Ristorante","59 4th Avenue  ","New York","NY","10003","2","59.95","0.00","0.00","4.26","0.00","64.21","-8.99","-6.00","0.00","-2.19","0.00","-12.00","35.03"
"2025-09-22","2025-10-05","2353713",,"The Pasta Twins","300 8th Ave ","New York","NY","10001","1","25.98","0.00","0.00","1.86","0.00","27.84","-3.90","-2.60","0.00","-1.00","0.00","-5.00","15.34"
"2025-09-22","2025-10-05","2460021",,"Jay's Breakfast Bar","4352 E Speedway Blvd ","Tucson","AZ","85712","1","25.98","0.00","0.00","2.00","0.00","27.98","-3.90","-2.60","0.00","-1.06","0.00","-3.00","17.42"
"2025-09-22","2025-10-05","9822616","Avenue A","Beeman's Burger Bar","93 Avenue A  ","New York","NY","10009","2","34.23","0.00","0.00","2.16","0.00","36.39","-5.14","-3.43","0.00","-1.40","0.00","-10.00","16.42"
"2025-09-22","2025-10-05","11801720","Dunsbach Rd","Wraps On Tap","77 Dunsbach Rd  ","Clifton Park","NY","12065","1","17.88","0.00","0.00","0.94","0.00","18.82","-2.68","-1.79","0.00","-0.74","0.00","-4.47","9.14"
"2025-09-22","2025-10-05","8564424",,"The Burger Project","2511 Washington Blvd  ","Baltimore","MD","21230","1","18.18","0.00","0.00","1.09","0.00","19.27","-2.73","-1.82","0.00","-0.89","-1.09","0.00","12.74"
"2025-09-22","2025-10-05","7096928","Leo's Coney Island - 15198 E 13 Mile Rd","Italiano Mac's","15198 E Thirteen Mile Rd  ","Warren","MI","48088","1","23.88","0.00","0.00","1.13","0.00","25.01","-3.58","-2.39","0.00","-0.91","-1.13","-5.00","12.00"
"2025-09-22","2025-10-05","2729147",,"Pardon My Panini","755 9th Ave  ","New York","NY","10019","1","15.58","0.00","0.00","0.94","0.00","16.52","-2.34","-1.56","0.00","-0.65","0.00","-5.00","6.97"
"2025-09-22","2025-10-05","8568712",,"The Village Smoothie Spot","1175 2nd Ave  ","New York","NY","10065","1","15.98","0.00","0.00","1.06","0.00","17.04","-2.40","-1.60","0.00","-0.70","0.00","-4.00","8.34"
"2025-09-22","2025-10-05","9824080","370 Main St","Addictive Burger Bar","370 Main St  ","East Orange","NJ","07018","8","101.14","0.00","0.00","5.90","0.00","107.04","-16.23","-10.82","0.00","-4.92","0.00","-12.00","63.07"
"2025-09-22","2025-10-05","2481874",,"Danny's Desserts","122 E 57th St ","New York","NY","10022","3","59.93","0.00","0.00","3.99","0.00","63.92","-9.00","-6.00","0.00","-2.40","0.00","-15.00","31.52"
"2025-09-22","2025-10-05","3310335","Sullivan St","Chicken Salad Bar","240 Sullivan St  ","New York","NY","10012","2","33.57","0.00","0.00","2.71","0.00","36.28","-5.04","-3.36","0.00","-1.61","0.00","-3.00","23.27"
"2025-09-22","2025-10-05","9820976","4955 Voltaire St","The Smoothie Savage","4955 Voltaire St  ","San Diego","CA","92107","1","10.49","0.00","0.00","0.81","0.00","11.30","-1.57","-1.05","0.00","-0.64","0.00","0.00","8.04"
"2025-09-22","2025-10-05","10078568","Gold St","Sizzlin' Omelette Cafe","257 Gold St  ","Brooklyn","NY","11201","4","103.53","0.00","0.00","7.78","0.00","111.31","-14.63","-10.36","0.00","-4.10","0.00","-16.00","66.22"
"2025-09-22","2025-10-05","10929168","Agnew Rd","Priya's Indian Kitchen","2026 Agnew Rd  ","Santa Clara","CA","95054","1","25.17","0.00","0.00","2.30","0.00","27.47","-3.78","-2.52","0.00","-1.14","0.00","0.00","20.03"
"2025-09-22","2025-10-05","9819592","28501 Hoover Rd","Bosscat breakfast","28501 Hoover Rd  ","Warren","MI","48093","2","33.93","0.00","0.00","1.56","0.00","35.49","-4.64","-3.40","0.00","-1.44","-1.56","-8.00","16.45"
"2025-09-22","2025-10-05","9822632","Plaza Center","Sizzlin' Omelette Cafe","101 Plaza Center  ","Secaucus","NJ","07094","1","18.18","0.00","0.00","0.87","0.00","19.05","-2.73","-1.82","0.00","-0.73","0.00","-5.00","8.77"
"2025-09-22","2025-10-05","6891656","Wholesome Farms Market - 840 Fulton St","Olivia's Breakfast Cafe","840 Fulton St  ","Brooklyn","NY","11238","4","72.97","0.00","0.00","4.79","0.00","77.76","-10.95","-7.31","0.00","-2.99","0.00","-19.00","37.51"
"2025-09-22","2025-10-05","10498104","George St","Village Quesadilla","228 George St  ","New Brunswick","NJ","08901","2","79.93","0.00","0.00","4.90","0.00","84.83","-11.54","-8.00","0.00","-3.01","0.00","-6.00","56.28"
"2025-09-22","2025-10-05","5318408","Golden Restaurant and Bakery-1849 N Scottsdale Rd","Livia's Mediterranean Table","1849 N Scottsdale Rd  ","Tempe","AZ","85288","2","43.74","0.00","0.00","3.53","0.00","47.27","-6.56","-4.38","0.00","-1.89","0.00","-5.00","29.44"
"2025-09-22","2025-10-05","2847792",,"Julia's Juice Shack (Bedford Ave)","265 Bedford Ave  ","NY","NY","11211","1","12.87","0.00","0.00","1.14","0.00","14.01","-1.93","-1.29","0.00","-0.73","0.00","0.00","10.06"
"2025-09-22","2025-10-05","8566160",,"Casa De Quesadilla","415 E Windmill Ln  ","Las Vegas","NV","89123","1","23.48","0.00","0.00","1.55","0.00","25.03","-3.52","-2.35","0.00","-0.91","-1.55","-5.00","11.70"
"2025-09-22","2025-10-05","9820952","1595 Seminole Blvd","Leon's Legendary Pizza","1595 Seminole Blvd  ","Largo","FL","33770","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","3301276","7th Ave","Holy Grail Omelettes","154 7th Ave  ","New York","NY","10011","4","50.99","0.00","0.00","4.24","0.00","55.23","-8.20","-5.48","0.00","-2.90","0.00","-3.26","35.39"
"2025-09-22","2025-10-05","1171908",,"NY Salad Snob","122 E 57th St  ","New York","NY","10022","1","34.98","1.99","0.00","2.84","7.85","47.66","-6.65","0.00","0.00","-1.60","0.00","-5.00","34.41"
"2025-09-22","2025-10-05","10938192","E 149th St","The Calzone Empire","560 E 149th St  ","Bronx","NY","10455","2","48.73","0.00","0.00","1.53","0.00","50.26","-7.31","-4.88","0.00","-1.81","0.00","-10.65","25.61"
"2025-09-22","2025-10-05","5930240","689 Broadway","Queen's Quesadillas","689 Broadway  ","New York","NY","10012","26","617.57","0.00","0.00","46.75","0.00","664.32","-92.68","-61.81","0.00","-24.95","0.00","-91.00","393.88"
"2025-09-22","2025-10-05","2644602",,"Local Breakfast Spot","755 9th Ave  #1B","New York","NY","10019","1","17.47","0.00","0.00","1.11","0.00","18.58","-2.62","-1.75","0.00","-0.71","0.00","-5.00","8.50"
"2025-09-22","2025-10-05","6891848","Thai Thai San Marcos Restaurant - 801 S Twin Oaks Valley Rd","Noodles of Thai","1450 West Mission Rd  ","San Marcos","CA","92069","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","3309654","9th Ave","Grilled Cheese Ecstatic","755 9th Ave  ","New York","NY","10019","1","21.08","0.00","0.00","1.40","0.00","22.48","-3.16","-2.11","0.00","-0.82","0.00","-5.27","11.12"
"2025-09-22","2025-10-05","6894120","Queens Bagels & Delicatessen - 115-20 Queens Blvd","First Light Breakfast Cafe","115-20 Queens Blvd  ","Queens","NY","11375","1","39.55","0.00","0.00","1.30","0.00","40.85","-5.93","-3.96","0.00","-1.33","0.00","-7.00","22.63"
"2025-09-22","2025-10-05","1938468",,"Stella's Pancake Bar","937 1st Avenue ","New York","NY","10022","47","941.98","0.00","0.00","68.13","0.00","1010.11","-141.30","-94.30","0.00","-39.55","0.00","-173.75","561.21"
"2025-09-22","2025-10-05","3310280","S Eldorado Rd","Schezwan Chinese Bar","716 S Eldorado Rd  ","Bloomington","IL","61704","4","56.36","0.00","0.00","4.40","0.00","60.76","-11.61","-7.75","0.00","-2.97","-4.40","-6.00","28.03"
"2025-09-22","2025-10-05","2751237",,"Pardon My Panini","44 E 8th St  ","New York","NY","10003","1","12.68","0.00","0.00","1.13","0.00","13.81","-1.90","-1.27","0.00","-0.72","0.00","0.00","9.92"
"2025-09-22","2025-10-05","3300670","W. 14th street","Strictly Vegetarian Sandwiches","244 W 14th St  ","New York","NY","10011","1","4.58","0.00","0.00","0.41","0.00","4.99","-0.69","-0.46","0.00","-0.45","0.00","0.00","3.39"
"2025-09-22","2025-10-05","866300",,"Mary's Pancake House","122 E 57th St Ste A  ","New York","NY","10022","10","256.32","19.90","0.00","21.72","37.13","335.07","-55.25","0.00","0.00","-12.23","0.00","-32.15","235.44"
"2025-09-22","2025-10-05","10932312","Canal St","Prima Panini Bar","83 Canal St  ","New York","NY","10002","1","21.67","0.00","0.00","1.92","0.00","23.59","-3.25","-2.17","0.00","-1.02","0.00","0.00","17.15"
"2025-09-22","2025-10-05","9843624","2909A Queens Plaza N","Gourmet Omelette Bar","2909 Queens Plaza N  ","Long Island City","NY","11101","1","18.18","0.00","0.00","1.17","0.00","19.35","-2.73","-1.82","0.00","-0.74","0.00","-5.00","9.06"
"2025-09-22","2025-10-05","3309093","Pico Blvd","Maria's Italian Meatballs","2624 Pico Blvd  ","Santa Monica","CA","90405","1","24.88","0.00","0.00","2.14","0.00","27.02","-3.73","-2.49","0.00","-1.00","0.00","-4.00","15.80"
"2025-09-22","2025-10-05","3300658","30th St","Papa's Panini","34-02 30th St  ","Astoria","NY","11106","1","36.76","0.00","0.00","1.35","0.00","38.11","-5.51","-3.68","0.00","-1.37","0.00","-3.00","24.55"
"2025-09-22","2025-10-05","2285420",,"Taco Paradiso","1404 Madison Ave ","New York","NY","10029","5","95.65","0.00","0.00","7.07","0.00","102.72","-14.35","-9.57","0.00","-4.14","0.00","-16.03","58.63"
"2025-09-22","2025-10-05","10938048","E 125th St","Jr's Philly Cheesesteaks","135 E 125th St  ","New York","NY","10035","1","13.29","0.00","0.00","1.18","0.00","14.47","-1.99","-1.33","0.00","-0.74","0.00","0.00","10.41"
"2025-09-22","2025-10-05","2848521",,"The Panini Project (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","1","22.48","0.00","0.00","1.55","0.00","24.03","-3.37","-2.25","0.00","-0.88","0.00","-5.00","12.53"
"2025-09-22","2025-10-05","7334536","Lex Grill & Juice Bar - 97 Lexington Ave","Toast N Roast Breakfast Sandwiches","97 Lexington Ave  ","New York","NY","10010","1","29.73","0.00","0.00","2.20","0.00","31.93","-4.46","-2.97","0.00","-1.12","0.00","-5.00","18.38"
"2025-09-22","2025-10-05","4521808","2431 North Tustin Avenue","Twin Bridge Burger","2431 N Tustin Ave  ","Santa Ana","CA","92705","1","18.38","0.00","0.00","1.24","0.00","19.62","-2.76","-1.84","0.00","-0.75","0.00","-5.00","9.27"
"2025-09-22","2025-10-05","3309881","Sullivan St","The Village Smoothie Spot","240 Sullivan St  ","New York","NY","10012","7","234.75","0.00","0.00","19.16","0.00","253.91","-35.22","-23.49","0.00","-9.26","0.00","-19.00","166.94"
"2025-09-22","2025-10-05","2795079",,"Danny's Desserts","228 George St  ","New Brunswick","NJ","08901","5","91.96","0.00","0.00","4.43","0.00","96.39","-13.79","-9.21","0.00","-3.68","0.00","-25.00","44.71"
"2025-09-22","2025-10-05","6154952","21 Smith Pl","Crave of Cake","21 Smith Pl  ","Columbus","OH","43201","1","11.29","0.00","0.00","0.66","0.00","11.95","-1.69","-1.13","0.00","-0.57","-0.66","-3.00","4.90"
"2025-09-22","2025-10-05","5851928","1st Avenue","Sarah's Breakfast Bar","1741 1st Ave.  ","New York","NY","10128","3","57.91","0.00","0.00","4.30","0.00","62.21","-8.68","-5.80","0.00","-2.51","0.00","-9.37","35.85"
"2025-09-22","2025-10-05","2896704",,"Martha's Breakfast Sandwiches","1219 1st Ave  ","New York","NY","10065","3","98.71","0.00","0.00","7.44","0.00","106.15","-14.80","-9.87","0.00","-3.67","0.00","-15.00","62.81"
"2025-09-22","2025-10-05","3006549",,"Sip On Smoothie","2909A Queens Plaza North  ","Long Island City","NY","11101","1","13.29","0.00","0.00","1.18","0.00","14.47","-1.99","-1.33","0.00","-0.74","0.00","0.00","10.41"
"2025-09-22","2025-10-05","8569936",,"Original Burger Bar","309 7th Ave  ","Brooklyn","NY","11215","1","33.56","0.00","0.00","2.54","0.00","36.10","-5.03","-3.36","0.00","-1.25","0.00","-5.00","21.46"
"2025-09-22","2025-10-05","2730399",,"Ali's Gyro Lab","1404 Madison Ave  ","New York","NY","10029","2","37.46","0.00","0.00","2.80","0.00","40.26","-5.62","-3.75","0.00","-1.65","0.00","-6.00","23.24"
"2025-09-22","2025-10-05","7325448","Marina’s Pizza & Pasta - 12121 W Linebaugh Ave","Little Italy's Calzones","12121 W Linebaugh Ave  ","Tampa","FL","33626","3","61.54","0.00","0.00","3.02","0.00","64.56","-9.24","-6.16","0.00","-2.42","0.00","-15.00","31.74"
"2025-09-22","2025-10-05","2063006",,"Birds Burger Bar","1249 Roosevelt Ave ","Carteret","NJ","07008","1","25.96","0.00","0.00","1.39","0.00","27.35","-3.89","-2.60","0.00","-0.98","0.00","-5.00","14.88"
"2025-09-22","2025-10-05","10999320","Sullivan St","Exquisite Bowls","240 Sullivan St  ","New York","NY","10012","1","37.77","0.00","0.00","2.64","0.00","40.41","-5.67","-3.78","0.00","-1.29","0.00","-8.00","21.67"
"2025-09-22","2025-10-05","9813424","1338 Polk St","The Fried Chicken Crave","1338 Polk St  ","San Francisco","CA","94109","1","15.99","0.00","0.00","0.95","0.00","16.94","-2.40","-1.60","0.00","-0.66","0.00","-5.00","7.28"
"2025-09-22","2025-10-05","7324032","Noon Mediterranean - 65 Bath St","The Mac and Cheese Co","65 Bath St  ","Providence","RI","02908","1","33.78","0.00","0.00","2.15","0.00","35.93","-5.07","-3.38","0.00","-1.30","-2.15","-3.00","21.03"
"2025-09-22","2025-10-05","2794276",,"Golden Bear Sandwiches","1760 3rd Ave  ","New York","NY","10029","1","20.98","0.00","0.00","1.42","0.00","22.40","-3.15","-2.10","0.00","-0.83","0.00","-5.00","11.32"
"2025-09-22","2025-10-05","2848423",,"Village Breakfast Snob (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","2","27.86","0.00","0.00","2.48","0.00","30.34","-4.18","-2.79","0.00","-1.53","0.00","0.00","21.84"
"2025-09-22","2025-10-05","3325802","Canal St","The Dessert Shack","83 Canal St  ","New York","NY","10002","1","14.88","0.00","0.00","1.32","0.00","16.20","-2.23","-1.49","0.00","-0.79","0.00","0.00","11.69"
"2025-09-22","2025-10-05","9832880","205 22nd Ave N","Luigi's Pasta Ristorante","329 Union St  ","Nashville","TN","37201","13","363.08","0.00","0.00","27.58","0.00","390.66","-54.48","-36.32","0.00","-13.85","0.00","-65.00","221.01"
"2025-09-22","2025-10-05","10938064","8th Ave","Luigi's Pasta Ristorante","300 8th Ave  ","New York","NY","10001","9","174.85","0.00","0.00","15.52","0.00","190.37","-26.24","-17.50","0.00","-8.51","0.00","0.00","138.12"
"2025-09-22","2025-10-05","2789205",,"Charlie's Calzone Co (Bergen Turnpike)","4410 Bergen Turnpike  ","North Bergen","NJ","07047","4","66.12","0.00","0.00","3.18","0.00","69.30","-9.92","-6.62","0.00","-2.77","0.00","-18.00","31.99"
"2025-09-22","2025-10-05","7747984","382 Farmer Deli & Juice - 382 8th Ave","The Village Smoothie Spot","382 8th Ave  ","New York","NY","10001","2","41.14","0.00","0.00","1.64","0.00","42.78","-6.17","-4.12","0.00","-1.81","0.00","-3.00","27.68"
"2025-09-22","2025-10-05","3309753","W Camelback Rd #103","Noodle And Rice Bar","3446 W Camelback Rd  ","Phoenix","AZ","85017","10","234.23","0.00","0.00","17.39","0.00","251.62","-35.13","-23.44","0.00","-9.70","0.00","-32.00","151.35"
"2025-09-22","2025-10-05","2847689",,"Sam's Sandwich Spot (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","3","79.13","0.00","0.00","6.06","0.00","85.19","-11.88","-7.92","0.00","-3.16","0.00","-11.00","51.23"
"2025-09-22","2025-10-05","3310979","1st Ave","Tanya's Vegetarian Breakfast","1219 1st Ave.  ","New York","NY","10065","1","17.99","0.00","0.00","1.15","0.00","19.14","-2.70","-1.80","0.00","-0.73","0.00","-5.00","8.91"
"2025-09-22","2025-10-05","6890728","Wholesome Farms Market - 1306 Atlantic Ave","Bosscat breakfast","1306 Atlantic Ave  ","Brooklyn","NY","11216","2","34.14","0.00","0.00","2.27","0.00","36.41","-5.13","-3.42","0.00","-1.45","0.00","-8.53","17.88"
"2025-09-22","2025-10-05","3310209","W Greenway Rd","Linh's Chinese Restaurant","13011 W Greenway Rd  ","El Mirage","AZ","85335","2","86.12","0.00","0.00","7.38","0.00","93.50","-12.92","-8.61","0.00","-3.30","0.00","-5.00","63.67"
"2025-09-22","2025-10-05","6539752","Asian Fusion Cafe - 4957 Winters Chapel Rd Suite B","Connie's Soup Station","4957 Winters Chapel Rd  ","Dunwoody","GA","30360","2","44.24","0.00","0.00","2.74","0.00","46.98","-6.64","-4.43","0.00","-1.73","-2.74","-10.00","21.44"
"2025-09-22","2025-10-05","8570096",,"Selena's Torta Shack","415 E Windmill Ln  ","Las Vegas","NV","89123","2","25.18","0.00","0.00","2.12","0.00","27.30","-3.78","-2.52","0.00","-1.44","-2.12","0.00","17.44"
"2025-09-22","2025-10-05","10063864","Broadway","Bart's Burger Bar","3661 Broadway  ","New York","NY","10031","2","31.46","0.00","0.00","2.26","0.00","33.72","-4.72","-3.15","0.00","-1.45","0.00","-6.00","18.40"
"2025-09-22","2025-10-05","6891744","Wholesome Farms Market - 108 Jay St","Gloria's Favorite Greens","108 Jay St  ","Brooklyn","NY","11201","2","30.98","0.00","0.00","2.76","0.00","33.74","-4.64","-3.10","0.00","-1.62","0.00","0.00","24.38"
"2025-09-22","2025-10-05","4520544","128-12 Liberty Ave","Prime Burger Lounge","128-12 Liberty Ave  ","Jamaica","NY","11419","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","2710285",,"The Salad God (4th Ave)","59 4th Ave  ","New York","NY","10003","5","98.11","0.00","0.00","7.15","0.00","105.26","-14.72","-9.82","0.00","-4.17","0.00","-17.52","59.03"
"2025-09-22","2025-10-05","3310779","George St","Pita Sandwiches Bite","228 George St  ","New Brunswick","NJ","08901","3","63.54","0.00","0.00","0.94","0.00","64.48","-9.54","-6.36","0.00","-2.44","0.00","-14.00","32.14"
"2025-09-22","2025-10-05","2626075",,"Farmer Girl Salad","217 1st Avenue ","New York","NY","10003","1","99.92","0.00","0.00","8.43","0.00","108.35","-14.99","-9.99","0.00","-3.45","0.00","-5.00","74.92"
"2025-09-22","2025-10-05","6156504","839 W University Dr","The Sandwich Vibe","839 W University Dr  ","Tempe","AZ","85281","12","228.95","0.00","0.00","15.89","0.00","244.84","-35.31","-23.58","0.00","-10.28","0.00","-33.00","142.67"
"2025-09-22","2025-10-05","3309880","Sullivan St","Sunrise Breakfast Club","240 Sullivan St  ","New York","NY","10012","2","48.65","0.00","0.00","3.88","0.00","52.53","-7.30","-4.87","0.00","-2.05","0.00","-5.00","33.31"
"2025-09-22","2025-10-05","6891040","Caffe Venice - 596 3rd Ave","Bill's Sandwich Shack","596 3rd Ave  ","New York","NY","10016","10","229.64","0.00","0.00","15.04","0.00","244.68","-34.45","-22.98","0.00","-9.25","0.00","-39.00","139.00"
"2025-09-22","2025-10-05","3310403","W Indian School Rd","Nakamura Ramen House","400 W Indian School Rd  ","Phoenix","AZ","85013","4","113.27","0.00","0.00","8.87","0.00","122.14","-16.99","-11.34","0.00","-4.62","0.00","-10.00","79.19"
"2025-09-22","2025-10-05","3310764","Pennsylvania Ave","The American Dream Kitchen","820 Pennsylvania Ave  ","Pittsburgh","PA","15233","3","103.88","0.00","0.00","6.64","0.00","110.52","-15.58","-10.39","0.00","-3.99","-6.64","-9.00","64.92"
"2025-09-22","2025-10-05","4837568","319 Rogers Ave","Olivia's Breakfast Cafe","319 Rogers Ave  ","Brooklyn","NY","11225","2","37.12","0.00","0.00","2.41","0.00","39.53","-4.08","-3.72","0.00","0.00","0.00","-10.00","21.73"
"2025-09-22","2025-10-05","3325718","1st Ave","The Omelette Farm","147 1st Ave.  ","New York","NY","10003","2","36.57","0.00","0.00","2.80","0.00","39.37","-5.48","-3.66","0.00","-1.65","0.00","-5.00","23.58"
"2025-09-22","2025-10-05","6895640","Twin Donut Mexican Grill - 3 W Fordham Rd","Frankie's Burger Bar","3 W Fordham Rd  ","Bronx","NY","10468","1","18.48","0.00","0.00","0.62","0.00","19.10","-2.77","-1.85","0.00","-0.79","0.00","-3.00","10.69"
"2025-09-22","2025-10-05","3310156","Broadway","Mary's Salad Co","3360 Broadway  ","New York","NY","10031","1","14.18","0.00","0.00","1.26","0.00","15.44","-2.13","-1.42","0.00","-0.77","0.00","0.00","11.12"
"2025-09-22","2025-10-05","8569944",,"Top Panini Shop","1175 2nd Ave  ","New York","NY","10065","4","53.97","0.00","0.00","3.69","0.00","57.66","-6.90","-5.40","0.00","-2.28","0.00","-12.50","30.58"
"2025-09-22","2025-10-05","3310756","N Broadway","London's Fish N Chips","854 N Broadway  ","White Plains","NY","10603","3","111.92","0.00","0.00","7.95","0.00","119.87","-16.79","-11.20","0.00","-4.04","0.00","-17.00","70.84"
"2025-09-22","2025-10-05","2744794",,"Hero Sandwich Shop","1760 3rd Ave  ","New York","NY","10029","3","68.70","0.00","0.00","5.13","0.00","73.83","-10.31","-6.88","0.00","-2.82","0.00","-11.00","42.82"
"2025-09-22","2025-10-05","6897992","Taste King Restaurant - 10763 Bustleton Ave","Sensai Sushi Bar","10763 Bustleton Ave  ","Philadelphia","PA","19116","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2025-09-22","2025-10-05","5851848","Broadway","The Acai Dream","689 Broadway  ","New York","NY","10012","3","167.92","0.00","0.00","13.57","0.00","181.49","-25.19","-16.80","0.00","-5.98","0.00","-15.00","118.52"
"2025-09-22","2025-10-05","2567535",,"The Acai Station","1424 Lexington Ave  ","New York","NY","10128","3","101.95","0.00","0.00","7.73","0.00","109.68","-15.30","-10.20","0.00","-3.78","0.00","-15.00","65.40"
"2025-09-22","2025-10-05","10363728","Polk St","Breakfast Burrito Floozy","1428 Polk St  ","San Francisco","CA","94109","1","19.99","0.00","0.00","1.29","0.00","21.28","-3.00","-2.00","0.00","-0.80","0.00","-5.00","10.48"
"2025-09-22","2025-10-05","9837376","265 Bedford Ave","Mary's Chicken Sandwiches","265 Bedford Ave  ","Brooklyn","NY","11211","3","82.54","0.00","0.00","6.35","0.00","88.89","-12.38","-8.26","0.00","-3.28","0.00","-11.00","53.97"
"2025-09-22","2025-10-05","8570072",,"Carmen's Breakfast Burritos","4352 E Speedway Blvd  ","Tucson","AZ","85712","1","17.99","0.00","0.00","1.13","0.00","19.12","-2.70","-1.80","0.00","-0.73","0.00","-5.00","8.89"
"2025-09-22","2025-10-05","3310336","Sullivan St","Julia's Juice Shack","240 Sullivan St  ","New York","NY","10012","1","22.36","0.00","0.00","1.54","0.00","23.90","-3.35","-2.24","0.00","-0.88","0.00","-5.00","12.43"
