"payout_date","payout_type","distribution_id","short_distribution_id","deposit_id","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","prepaid_order_count","cash_order_count","cancellation_order_count","order_adjustment_count","on_demand_delivery_fees_count","misc_payment_count","subtotal_sales","cash_order_subtotal_sales_paid_at_store","subtotal_sales_adjustments","subtotal_voided_from_cancellations","subtotal_sales_payout","sales_tax","cash_order_sales_tax_paid_at_store","sales_tax_adjustments","sales_tax_voided_from_cancellations","withheld_sales_tax","disbursed_sales_tax","self_delivery_charge","merchant_service_fee","merchant_flexible_fees","tip","commission","delivery_commission","on_demand_delivery_fee","gh_plus_commission","processing_fee","merchant_funded_promotion","merchant_funded_loyalty","account_adjustments","payout_fee","payout_amount"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDf-kPv-gtLY7XvqnTukRm5","25092624nTukRm5","AQAAAAAAMoS7AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3310779","George St","Pita Sandwiches Bite","228 George St  ","New Brunswick","NJ","08901","3","0","0","1","0","0","85.91","0.00","-5.59","0.00","80.32","3.76","0.00","-0.37","0.00","0.00","3.39","0.00","0.00","0.00","0.00","-12.89","-8.60","0.00","0.00","-3.37","-9.00","0.00","0.00","0.00","49.85"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDCXC5r2hNA378Tfy96aqsT",,"AQAAAAAAHgi3AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","1968311",,"Penny's Pancakes","1237 Fulton Street  ","Brooklyn","NY","11216","3","0","0","1","0","0","58.13","0.00","-9.79","0.00","48.34","4.37","0.00","-0.65","0.00","0.00","3.72","0.00","0.00","0.00","0.00","-8.73","-5.82","0.00","0.00","-2.54","-6.40","0.00","0.00","0.00","28.57"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAkaKu72PJIuZ1dKOBSRg8x",,"AQAAAAAAHbQGAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","1946630",,"Firenze Pasta Ristorante","59 4th Avenue  ","New York","NY","10003","1","0","0","0","0","0","21.99","0.00","0.00","0.00","21.99","1.51","0.00","0.00","0.00","0.00","1.51","0.00","0.00","0.00","0.00","-3.30","-2.20","0.00","0.00","-0.86","-5.00","0.00","0.00","0.00","12.14"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC4oJlMlHRNRI6IbWqfXgBx",,"AQAAAAAAMr9_AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3325823","30th St","Bagel Dynasty","34-02 30th St  ","Astoria","NY","11106","3","0","0","0","0","0","98.19","0.00","0.00","0.00","98.19","3.57","0.00","0.00","0.00","0.00","3.57","0.00","0.00","0.00","0.00","-14.73","-9.83","0.00","0.00","-3.73","-9.00","0.00","0.00","0.00","64.47"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAqM8wTLFFEQ74ohSdWCLXY","25092624SdWCLXY","AQAAAAAAMoARAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3309585","Pico Blvd","Firenze Pasta Ristorante","2624 Pico Blvd  ","Santa Monica","CA","90405","3","0","0","0","0","0","88.34","0.00","0.00","0.00","88.34","7.51","0.00","0.00","0.00","0.00","7.51","0.00","0.00","0.00","0.00","-13.26","-8.84","0.00","0.00","-3.37","-15.00","0.00","0.00","0.00","55.38"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIA2QlPxLTZCHKVvQdgvz5L7","25092624dgvz5L7","AQAAAAAAJeqrAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2484907",,"The Pasta Twins","493 Old Hickory Blvd Ste 103  ","Brentwood","TN","37027","2","0","0","0","0","0","112.92","0.00","0.00","0.00","112.92","10.04","0.00","0.00","0.00","0.00","10.04","0.00","0.00","0.00","0.00","-16.93","-11.30","0.00","0.00","-4.05","-10.00","0.00","0.00","0.00","80.68"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDXWo8Cen5Lv7DPXxqlN_U6","25092624xqlN_U6","AQAAAAAAptpQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","10934864","W Main St","Home Skillet Biscuits","2401 W Main St  ","Norristown","PA","19403","1","0","0","0","0","0","15.39","0.00","0.00","0.00","15.39","0.62","0.00","0.00","0.00","-0.62","0.00","0.00","0.00","0.00","0.00","-2.31","-1.54","0.00","0.00","-0.64","-5.00","0.00","0.00","0.00","5.90"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIC6zZq8VI9CoYbSc0gXt8Cd","250926240gXt8Cd","AQAAAAAAaUFQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","6898000","Sushimizu - 47 Whalley Ave","Xiu's Vegetarian Chinese","47 Whalley Ave  ","New Haven","CT","06511","1","0","0","0","0","0","18.29","0.00","0.00","0.00","18.29","0.84","0.00","0.00","0.00","-0.84","0.00","0.00","0.00","0.00","0.00","-2.74","-1.83","0.00","0.00","-0.73","-5.00","0.00","0.00","0.00","7.99"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDLhrr5tQ5Pl4BlZuY3R_85","25092624uY3R_85","AQAAAAAAMoUqAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3310890","George St","Vegetarian Sandwiches Boss","228 George St  ","New Brunswick","NJ","08901","1","0","0","0","0","0","16.78","0.00","0.00","0.00","16.78","0.78","0.00","0.00","0.00","0.00","0.78","0.00","0.00","0.00","0.00","-2.52","-1.68","0.00","0.00","-0.68","-5.00","0.00","0.00","0.00","7.68"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIA2QlPxLTZCHKVvQdgvz5L7",,"AQAAAAAAJeqrAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2484907",,"The Pasta Twins","493 Old Hickory Blvd Ste 103  ","Brentwood","TN","37027","1","0","0","0","0","0","33.97","0.00","0.00","0.00","33.97","2.82","0.00","0.00","0.00","0.00","2.82","0.00","0.00","0.00","0.00","-5.10","-3.40","0.00","0.00","-1.27","-5.00","0.00","0.00","0.00","22.02"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAoWWUhADdKSotFkUyayqFN","25092624UyayqFN","AQAAAAAAHZKWAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","1938070",,"The Mexican Cocina","937 1st ave  ","New York","NY","10022","1","0","0","0","0","0","9.79","0.00","0.00","0.00","9.79","0.87","0.00","0.00","0.00","0.00","0.87","0.00","0.00","0.00","0.00","-1.47","-0.98","0.00","0.00","-0.63","0.00","0.00","0.00","0.00","7.58"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDlhzOZDitM3p8NXFc3VM07",,"AQAAAAAAdlDwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","7753968","382 Farmer Deli & Juice - 382 8th Ave","Big Belly Paninis","382 8th Ave  ","New York","NY","10001","0","0","0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6.19","0.00","6.19"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICyjuwasQREravhHjABl7ti","25092624jABl7ti","AQAAAAAALeG4AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3006904",,"The Pasta Co.","2909A Queens Plaza North  ","Long Island City","NY","11101","1","0","0","0","0","0","19.56","0.00","0.00","0.00","19.56","1.47","0.00","0.00","0.00","0.00","1.47","0.00","0.00","0.00","0.00","-2.93","-1.96","0.00","0.00","-0.85","-3.00","0.00","0.00","0.00","12.29"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICI6wDap2hOtbkrZXmUPsJD",,"AQAAAAAAaSjIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","6891720","Wholesome Farms Market - 1306 Atlantic Ave","Green Leaf Salads","1306 Atlantic Ave  ","Brooklyn","NY","11216","8","0","0","0","0","0","183.75","0.00","0.00","0.00","183.75","13.59","0.00","0.00","0.00","0.00","13.59","0.00","0.00","0.00","0.00","-27.56","-18.39","0.00","0.00","-7.47","-30.69","0.00","0.00","0.00","113.23"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIASE4dl71BLIp3SJWTdTiYB",,"AQAAAAAAtBRwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","11801712","Thomas S Boyland St","Luke's Breakfast Club","116 Thomas S Boyland St  ","Brooklyn","NY","11233","1","0","0","0","0","0","20.68","0.00","0.00","0.00","20.68","1.38","0.00","0.00","0.00","0.00","1.38","0.00","0.00","0.00","0.00","-3.10","-2.07","0.00","0.00","-0.82","-5.17","0.00","0.00","0.00","10.90"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDT9cjOuJRAS6gvbb4iP_gK","25092624b4iP_gK","AQAAAAAALEHMAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2900428",,"The Sandwich Vibe (1st Avenue)","1741 1st Avenue  ","New York","NY","10128","1","0","0","0","0","0","21.27","0.00","0.00","0.00","21.27","1.62","0.00","0.00","0.00","0.00","1.62","0.00","0.00","0.00","0.00","-3.19","-2.13","0.00","0.00","-0.91","-3.00","0.00","0.00","0.00","13.66"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAzn-9ec7VA1pJUrApaCyZO","25092624ApaCyZO","AQAAAAAApsQgAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","10929184","Van Nuys Blvd","Rooftop Sandwiches","9061 Van Nuys Blvd  ","Los Angeles","CA","91402","1","0","0","0","0","0","27.26","0.00","0.00","0.00","27.26","2.17","0.00","0.00","0.00","0.00","2.17","0.00","0.00","0.00","0.00","-4.09","-2.73","0.00","0.00","-1.05","-5.00","0.00","0.00","0.00","16.56"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIB5jE6N52VO35wGk-N1_6qb","25092624-N1_6qb","AQAAAAAAJFziAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2383074",,"Chelsea's Breakfast Bar","244 W 14th St ","New York","NY","10011","1","0","0","0","0","0","25.85","0.00","0.00","0.00","25.85","2.30","0.00","0.00","0.00","0.00","2.30","0.00","0.00","0.00","0.00","-3.88","-2.59","0.00","0.00","-1.16","0.00","0.00","0.00","0.00","20.52"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAeI74znXBN0IkNtiwap5ic","25092624iwap5ic","AQAAAAAAUTQgAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","5321760","Yue Bai Wei - 5874 Forbes Ave","The Stir Fry Bar","5874 Forbes Ave  ","Pittsburgh","PA","15217","1","0","0","0","0","0","21.18","0.00","0.00","0.00","21.18","1.27","0.00","0.00","0.00","-1.27","0.00","0.00","0.00","0.00","0.00","-3.18","-2.12","0.00","0.00","-0.89","-3.00","0.00","0.00","0.00","11.99"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICYHbJu6HVN8qtI1QYH6tSx",,"AQAAAAAAMoKBAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3310209","W Greenway Rd","Linh's Chinese Restaurant","13011 W Greenway Rd  ","El Mirage","AZ","85335","2","0","0","0","0","0","86.12","0.00","0.00","0.00","86.12","7.38","0.00","0.00","0.00","0.00","7.38","0.00","0.00","0.00","0.00","-12.92","-8.61","0.00","0.00","-3.30","-5.00","0.00","0.00","0.00","63.67"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAq8wvcLwpIjIcP1oW2lEpy",,"AQAAAAAAlckgAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","9816352","168 Myrtle Ave","Daybreak Breakfast Club","168 Myrtle Ave  ","Brooklyn","NY","11201","6","0","0","0","0","0","130.78","0.00","0.00","0.00","130.78","9.40","0.00","0.00","0.00","0.00","9.40","0.00","0.00","0.00","0.00","-19.62","-13.09","0.00","0.00","-5.30","-25.00","0.00","0.00","0.00","77.17"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICzOzBLLGZG25R7n0v_KUtm",,"AQAAAAAAIEnHAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2116039",,"BBQ Ribs Co.","820 Pennsylvania Ave ","Pittsburgh","PA","15233","11","0","0","2","0","0","342.74","0.00","-19.98","0.00","322.76","21.91","0.00","-1.40","0.00","-20.51","0.00","0.00","0.00","0.00","0.00","-51.42","-34.30","0.00","0.00","-13.51","-30.00","0.00","0.00","0.00","193.53"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAA0thECCpJpq8cv3dWBQf2","250926243dWBQf2","AQAAAAAAY8qYAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","6539928","Not Just Pizza - 1715 Sicklerville Rd","Danny's Burger Den","1715 Sicklerville Rd  ","Gloucester Township","NJ","08081","1","0","0","0","0","0","54.65","0.00","0.00","0.00","54.65","3.29","0.00","0.00","0.00","0.00","3.29","0.00","0.00","0.00","0.00","-8.20","-5.47","0.00","0.00","-1.91","-5.00","0.00","0.00","0.00","37.36"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB2dHAY_q9OVZwASePG8hd9",,"AQAAAAAAaSYAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","6891008","Italian Village Pizza - 5532 W Saginaw Hwy","Jim's House of Hoagies","5532 W Saginaw Hwy  ","Lansing","MI","48917","1","0","0","0","0","0","15.38","0.00","0.00","0.00","15.38","0.62","0.00","0.00","0.00","-0.62","0.00","0.00","0.00","0.00","0.00","-2.31","-1.54","0.00","0.00","-0.64","-5.00","0.00","0.00","0.00","5.89"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIB8hRE1h3ZEGIfO78dtCmO0",,"AQAAAAAAI-UmAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2352422",,"The Pancake Snob (West Chester Pike)","1147 West Chester Pike ","West Chester","PA","19382","4","0","0","0","0","0","111.88","0.00","0.00","0.00","111.88","5.88","0.00","0.00","0.00","-5.88","0.00","0.00","0.00","0.00","0.00","-16.78","-11.20","0.00","0.00","-4.36","-14.00","0.00","0.00","0.00","65.54"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQID4aBDHRBZFnZ8aJW7Mi1ys",,"AQAAAAAAMoCwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3309744","W Bell Rd","Sensai Sushi Bar","4225 W Bell Rd  ","Phoenix","AZ","85053","1","0","2","1","0","0","129.79","0.00","-7.09","-100.12","22.58","9.88","0.00","-0.61","-7.76","0.00","1.51","0.00","0.00","0.00","0.00","-4.45","-2.97","0.00","0.00","-1.12","-5.00","0.00","0.00","0.00","10.55"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIChXXJFpLpKsJassV8XTTiB","25092624V8XTTiB","AQAAAAAATptYAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","5151576","I Heart Pancakes - 3001 SOUTH BRISTOL STREE","Crack N Omelette","3001 S Bristol St  ","Santa Ana","CA","92707","1","0","0","0","0","0","71.37","0.00","0.00","0.00","71.37","6.23","0.00","0.00","0.00","0.00","6.23","0.00","0.00","0.00","0.00","-10.71","-7.14","0.00","0.00","-2.54","-4.00","0.00","0.00","0.00","53.21"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICChQvAj4BHVYRi_si02ZNC","25092624si02ZNC","AQAAAAAAIE2RAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2117009",,"Kelly's Pancake Bar","25-02 Queens Plaza S ","NY","NY","11101","3","0","0","0","0","0","52.82","0.00","0.00","0.00","52.82","1.51","0.00","0.00","0.00","0.00","1.51","0.00","0.00","0.00","0.00","-7.93","-5.29","0.00","0.00","-2.10","-15.00","0.00","0.00","0.00","24.01"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAnpdlOw8JKjbkTXViRIiBM","25092624ViRIiBM","AQAAAAAAdj5IAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","7749192","Sicilian Pizza - 2614 Lebanon Pike","Green Leaf Salads","2614 Lebanon Pike  ","Nashville","TN","37214","1","0","0","0","0","0","18.18","0.00","0.00","0.00","18.18","1.48","0.00","0.00","0.00","0.00","1.48","0.00","0.00","0.00","0.00","-2.73","-1.82","0.00","0.00","-0.81","-3.00","0.00","0.00","0.00","11.30"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDXWo8Cen5Lv7DPXxqlN_U6",,"AQAAAAAAptpQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","10934864","W Main St","Home Skillet Biscuits","2401 W Main St  ","Norristown","PA","19403","1","0","0","0","0","0","21.68","0.00","0.00","0.00","21.68","1.00","0.00","0.00","0.00","-1.00","0.00","0.00","0.00","0.00","0.00","-3.25","-2.17","0.00","0.00","-0.84","-5.00","0.00","0.00","0.00","10.42"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIB9Cxfju_hPTo0NWJkg1yQ2","25092624Jkg1yQ2","AQAAAAAAMoGoAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3309992","1st Avenue","La Mexicana Quesadilla","217 1st Ave.  ","New York","NY","10003","3","0","0","0","0","0","132.91","0.00","0.00","0.00","132.91","10.83","0.00","0.00","0.00","0.00","10.83","0.00","0.00","0.00","0.00","-19.94","-13.30","0.00","0.00","-4.94","-11.00","0.00","0.00","0.00","94.56"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBmT2cAkfpD0oMYy1iZLJz3",,"AQAAAAAARP-4AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","4521912","1741 1st Avenue","Seth's Sandwiches","1741 1st Ave.  ","New York","NY","10128","1","0","0","0","0","0","16.99","0.00","0.00","0.00","16.99","1.06","0.00","0.00","0.00","0.00","1.06","0.00","0.00","0.00","0.00","-2.55","-1.70","0.00","0.00","-0.70","-5.00","0.00","0.00","0.00","8.10"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICCT-kfSi9P3Z47ozAGC8lo",,"AQAAAAAAlb4IAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","9813512","W National","The Pasta Story","2138 W National Ave  ","Milwaukee","WI","53204","3","0","1","0","0","0","93.72","0.00","0.00","-31.58","62.14","5.82","0.00","0.00","-2.10","-3.72","0.00","0.00","0.00","0.00","0.00","-9.32","-6.22","0.00","0.00","-2.45","-15.00","0.00","0.00","0.00","29.15"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIABqNon9alKcr_p5H_cRv0h",,"AQAAAAAAldsgAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","9820960","370 Main St","FirstBite Breakfast Sandwiches","370 Main St  ","East Orange","NJ","07018","2","0","0","0","0","0","48.25","0.00","0.00","0.00","48.25","2.81","0.00","0.00","0.00","0.00","2.81","0.00","0.00","0.00","0.00","-7.24","-4.83","0.00","0.00","-1.97","-6.00","0.00","0.00","0.00","31.02"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDsL9JITbBH9pQ66v1FZFyW",,"AQAAAAAAJYl1AAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2460021",,"Jay's Breakfast Bar","4352 E Speedway Blvd ","Tucson","AZ","85712","1","0","0","0","0","0","25.98","0.00","0.00","0.00","25.98","2.00","0.00","0.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","-3.90","-2.60","0.00","0.00","-1.06","-3.00","0.00","0.00","0.00","17.42"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQID1CmyZx8BCN4EdrlyLND0a",,"AQAAAAAAHZQkAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","1938468",,"Stella's Pancake Bar","937 1st Avenue ","New York","NY","10022","22","0","0","0","0","0","395.68","0.00","0.00","0.00","395.68","28.89","0.00","0.00","0.00","0.00","28.89","0.00","0.00","0.00","0.00","-59.33","-39.61","0.00","0.00","-17.39","-70.00","0.00","0.00","0.00","238.24"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAAJ_dsVYxGbakiBMprK6fP",,"AQAAAAAAHZYJAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","1938953",,"Luigi's Pasta Ristorante","589 1st Avenue ","New York","NY","10016","1","0","0","0","0","0","22.98","0.00","0.00","0.00","22.98","2.04","0.00","0.00","0.00","0.00","2.04","0.00","0.00","0.00","0.00","-3.45","-2.30","0.00","0.00","-1.06","0.00","0.00","0.00","0.00","18.21"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBcdER1919CqoQn4hSZFXwl",,"AQAAAAAAKFYdAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2643485",,"Danny's Desserts ","2624 Pico Blvd   #1B","Santa Monica","CA","90405","4","0","0","0","0","0","72.03","0.00","0.00","0.00","72.03","5.34","0.00","0.00","0.00","0.00","5.34","0.00","0.00","0.00","0.00","-10.80","-7.21","0.00","0.00","-2.94","-20.00","0.00","0.00","0.00","36.42"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYID1CmyZx8BCN4EdrlyLND0a","25092624lyLND0a","AQAAAAAAHZQkAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","1938468",,"Stella's Pancake Bar","937 1st Avenue ","New York","NY","10022","18","0","0","1","0","0","295.75","0.00","-8.59","0.00","287.16","20.89","0.00","-0.76","0.00","0.00","20.13","0.00","0.00","0.00","0.00","-44.36","-29.61","0.00","0.00","-13.21","-60.00","0.00","0.00","0.00","160.11"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDHq8LTXaFC9LHRr8ZpMllS",,"AQAAAAAAKVsNAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2710285",,"The Salad God (4th Ave)","59 4th Ave  ","New York","NY","10003","3","0","0","0","0","0","44.46","0.00","0.00","0.00","44.46","3.27","0.00","0.00","0.00","0.00","3.27","0.00","0.00","0.00","0.00","-6.67","-4.45","0.00","0.00","-2.12","-7.52","0.00","0.00","0.00","26.97"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIC0a63eSBBJ-43T4ffje3RM",,"AQAAAAAAmbzQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","10075344","E Arapaho Rd","Roll N Chop Sushi's","1401 E Arapaho Rd  ","Richardson","TX","75081","1","0","0","0","0","0","21.69","0.00","0.00","0.00","21.69","1.38","0.00","0.00","0.00","0.00","1.38","0.00","0.00","0.00","0.00","-3.25","-2.17","0.00","0.00","-0.85","-5.00","0.00","0.00","0.00","11.80"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBG5nlAKJFJ_7LS2b52ZUL9",,"AQAAAAAApsroAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","10930920","Hillside Ave","The Chicken Affair","783 Hillside Ave.  ","New Hyde Park","NY","11040","2","0","0","1","0","0","45.43","0.00","-20.97","0.00","24.46","3.55","0.00","-1.40","0.00","0.00","2.15","0.00","0.00","0.00","0.00","-6.82","-4.55","0.00","0.00","-1.94","0.00","0.00","0.00","0.00","13.30"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDJpzoPXFdCzKF1ZS1_ytkW",,"AQAAAAAAI-oxAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","2353713",,"The Pasta Twins","300 8th Ave ","New York","NY","10001","1","0","0","0","0","0","25.98","0.00","0.00","0.00","25.98","1.86","0.00","0.00","0.00","0.00","1.86","0.00","0.00","0.00","0.00","-3.90","-2.60","0.00","0.00","-1.00","-5.00","0.00","0.00","0.00","15.34"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICtRd_orA5DqrLrx1sQ5hoP",,"AQAAAAAASbqQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","4831888","197 Havemeyer St.","Pita Sandwich Bite","197 Havemeyer St  ","Brooklyn","NY","11211","1","0","0","0","0","0","16.98","0.00","0.00","0.00","16.98","1.06","0.00","0.00","0.00","0.00","1.06","0.00","0.00","0.00","0.00","-2.55","-1.70","0.00","0.00","-0.70","-5.00","0.00","0.00","0.00","8.09"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAoWWUhADdKSotFkUyayqFN",,"AQAAAAAAHZKWAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","1938070",,"The Mexican Cocina","937 1st ave  ","New York","NY","10022","2","0","0","0","0","0","41.55","0.00","0.00","0.00","41.55","2.80","0.00","0.00","0.00","0.00","2.80","0.00","0.00","0.00","0.00","-6.24","-4.16","0.00","0.00","-1.65","-10.00","0.00","0.00","0.00","22.30"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICb4RqKmo5OXIjVqzVm2t9e","25092624zVm2t9e","AQAAAAAAMoZFAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","3311173","Madison Ave","Fiona's Breakfast Burritos","1404 Madison Ave  ","New York","NY","10029","1","0","0","0","0","0","8.57","0.00","0.00","0.00","8.57","0.76","0.00","0.00","0.00","0.00","0.76","0.00","0.00","0.00","0.00","-1.29","-0.86","0.00","0.00","-0.58","0.00","0.00","0.00","0.00","6.60"
"2025-09-26","ACH","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICzOzBLLGZG25R7n0v_KUtm","250926240v_KUtm","AQAAAAAAIEnHAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","2116039",,"BBQ Ribs Co.","820 Pennsylvania Ave ","Pittsburgh","PA","15233","8","0","0","0","0","0","206.86","0.00","0.00","0.00","206.86","13.30","0.00","0.00","0.00","-13.30","0.00","0.00","0.00","0.00","0.00","-31.04","-20.70","0.00","0.00","-8.61","-17.00","0.00","0.00","0.00","129.51"
"2025-10-03","Month End","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAUoQavt9hAvK8z39kQewRw",,"AQAAAAAAMoLIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","3310280","S Eldorado Rd","Schezwan Chinese Bar","716 S Eldorado Rd  ","Bloomington","IL","61704","1","0","1","1","0","0","86.03","0.00","-21.09","-29.67","35.27","7.00","0.00","-1.85","-2.33","-2.82","0.00","0.00","0.00","0.00","0.00","-8.45","-5.64","0.00","0.00","-2.07","-3.00","0.00","0.00","0.00","16.11"
