Timestamp local time,Payout date,Business ID,Business name,Store ID,Store name,Merchant store ID,Transaction type,Delivery UUID,DoorDash transaction ID,DoorDash order ID,Merchant delivery ID,POS order ID,Channel,Description,Error charges,Adjustments
2025-09-23 14:57:12.41105,2025-10-02,11225474,Haley's Heavenly Burgers,24556356,Haley's Heavenly Burgers (226 1/2 Newark Ave),24556356,Error Charge,c4741bf9-6325-3001-9482-b93cc45d80fe,14683104023,C45D80FE,NULL,NULL,Marketplace,1 Classic Burger missing,-3.60,0.00
2025-09-23 08:15:15.828341,2025-10-02,11225474,Haley's Heavenly Burgers,24556356,Haley's Heavenly Burgers (226 1/2 Newark Ave),24556356,Error Charge,7a0e1ecc-8f24-3001-b7ac-a5e24e564d4d,14680543058,4E564D4D,NULL,NULL,Marketplace,1 Solo Breast incorrect,-6.06,0.00
2025-09-23 06:00:39.930623,2025-10-02,11225474,Haley's Heavenly Burgers,24556356,Haley's Heavenly Burgers (226 1/2 Newark Ave),24556356,Error Charge,7a0e1ecc-8f24-3001-b7ac-a5e24e564d4d,14680343418,4E564D4D,NULL,NULL,Marketplace,"1 Mac & Cheese missing
1 Popcorn Chicken with Fries & Soda missing",-20.34,0.00
2025-10-03 20:53:10.880007,NULL,11427318,Hassan's Mediterranean Flatbreads,24606197,Hassan's Mediterranean Flatbreads (1849 N Scottsdale Rd),24606197,Adjustment,NULL,14788614009,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,53.09
2025-09-24 04:13:29.203741,2025-10-02,11427318,Hassan's Mediterranean Flatbreads,24606197,Hassan's Mediterranean Flatbreads (1849 N Scottsdale Rd),24606197,Adjustment,00669cb7-6403-3001-82c5-24956d01f755,14689411781,6D01F755,6D01F755,95a44d27-f01f-4d58-b4a7-36e213319d73,Marketplace,NULL,0.00,6.63
2025-09-22 08:26:03.180753,2025-10-02,11289842,Paz's Pupusa Pantry,24606324,Paz's Pupusa Pantry (4 Manorhaven Blvd # 4B),24606324,Adjustment,2965239e-d509-3001-acd7-bd8c189e23a5,14671750713,189E23A5,189E23A5,57760b7d-acbe-4d7c-9d3e-0b2de0a8adcf,Marketplace,NULL,0.00,6.50
2025-10-04 05:51:33.503496,NULL,11427317,Amal's Flatbread Recipe,24606369,Amal's Flatbread Recipe (1849 N Scottsdale Rd),24606369,Error Charge,661c345c-5d77-3001-9cd8-d3c6d5ca61c3,14790275653,D5CA61C3,D5CA61C3,61b5a2d2-d8e0-43ff-b60d-461b62f180f3,Marketplace,1 Aldo Cheese & Egg Boat missing,-14.35,0.00
2025-10-03 20:53:10.91552,NULL,11427317,Amal's Flatbread Recipe,24606369,Amal's Flatbread Recipe (1849 N Scottsdale Rd),24606369,Adjustment,NULL,14788614013,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,59.85
2025-10-03 03:09:38.016041,NULL,11427317,Amal's Flatbread Recipe,24606369,Amal's Flatbread Recipe (1849 N Scottsdale Rd),24606369,Error Charge,19c6e6af-0db0-3001-9f9c-15f886fc998d,14778635610,86FC998D,86FC998D,8ec0a90c-e774-4f4a-8b80-429e2283fa3c,Marketplace,1 Aldo Cheese & Egg Boat incorrect,-12.11,0.00
2025-10-03 03:09:36.480599,NULL,11427317,Amal's Flatbread Recipe,24606369,Amal's Flatbread Recipe (1849 N Scottsdale Rd),24606369,Error Charge,19c6e6af-0db0-3001-9f9c-15f886fc998d,14778635581,86FC998D,86FC998D,8ec0a90c-e774-4f4a-8b80-429e2283fa3c,Marketplace,1 Mini Meat Pie (Balbaki) missing,-4.60,0.00
2025-10-03 23:53:20.340355,NULL,877009,Fresh Seafood House,24636919,Fresh Seafood House (226 Newark Ave),24636919,Adjustment,NULL,14788615356,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,72.62
2025-09-30 08:41:42.902489,NULL,877009,Fresh Seafood House,24636919,Fresh Seafood House (226 Newark Ave),24636919,Error Charge,19fad9b3-d703-3001-bd84-d09e0a488c2f,14750156953,0A488C2F,0A488C2F,639bcac8-a335-4dbe-b722-25f3bd65fe85,Marketplace,1 Shrimp Over Rice missing,-4.64,0.00
2025-10-03 23:53:20.366351,NULL,208295,Taco Paradiso,24637043,Taco Paradiso (514 Main St),24637043,Adjustment,NULL,14788615359,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,44.26
2025-10-03 23:53:20.413631,NULL,882515,Farmer's Village Breakfast,24637114,Farmer's Village Breakfast (34-02 30th St),24637114,Adjustment,NULL,14788615367,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,22.73
2025-10-03 20:53:46.805402,NULL,871674,Middle East Wraps,24703825,Middle East Wraps - 750 East Main St,24703825,Adjustment,NULL,14788619027,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,90.87
2025-09-30 00:04:12.236286,NULL,11076128,Pita Sandwich Bite,24703929,Pita Sandwich Bite (601 Shell Beach Rd),24703929,Adjustment,0061e2b7-97d7-3001-84fe-7f4c9d8e0fc9,14749666722,9D8E0FC9,9D8E0FC9,5a242c23-f272-4873-810d-0f36ff43770f,Marketplace,NULL,0.00,2.15
2025-09-26 19:36:10.919035,2025-10-02,11076128,Pita Sandwich Bite,24703929,Pita Sandwich Bite (601 Shell Beach Rd),24703929,Error Charge,0061e2b7-97d7-3001-84fe-7f4c9d8e0fc9,14717937941,9D8E0FC9,9D8E0FC9,5a242c23-f272-4873-810d-0f36ff43770f,Marketplace,1 Pita Bread missing,-2.15,0.00
2025-10-03 23:53:47.004444,NULL,11439072,Anne's Artisan Coffee,24703993,Anne's Artisan Coffee  (682 Morris Park Avenue),24703993,Adjustment,NULL,14788619053,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,25.99
2025-10-03 20:53:47.037398,NULL,1031966,City Light Wraps,24704002,City Light Wraps (1947 E Main St),24704002,Adjustment,NULL,14788619058,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,101.35
2025-10-01 13:20:56.708637,NULL,11216987,Cameron's Breakfast Cafe,24770396,Cameron's Breakfast Cafe (38-01 Vernon Boulevard),24770396,Error Charge,2cdb5c89-a3d2-3001-9cde-b6cb723afd56,14761079478,723AFD56,723AFD56,e06dcf3b-cec5-4412-9b48-d3b4c9cf9bc9,Marketplace,1 Lemonade missing,-6.73,0.00
2025-09-22 09:47:54.102158,2025-10-02,11216987,Cameron's Breakfast Cafe,24770396,Cameron's Breakfast Cafe (38-01 Vernon Boulevard),24770396,Adjustment,5a2bde8b-ba31-3001-b096-d66c18a83413,14671995195,18A83413,18A83413,d5d0fd5e-1937-4b6d-8543-4f4ab6be1e03,Marketplace,NULL,0.00,9.13
2025-10-03 23:54:05.659325,NULL,11217037,Tessa's Fruity Treats,24770405,Tessa's Fruity Treats  (1741 1st Avenue),24770405,Adjustment,NULL,14788621788,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,20.48
2025-10-03 23:54:05.677863,NULL,11439072,Anne's Artisan Coffee,24770455,Anne's Artisan Coffee (689 Broadway),24770455,Adjustment,NULL,14788621793,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,8.38
2025-09-25 07:00:02.70364,2025-10-02,1011007,The Acai Dream,24770466,The Acai Dream  (689 Broadway),24770466,Adjustment,023b3197-cdc7-3001-b6fc-8168af5e20d6,14698805092,AF5E20D6,AF5E20D6,9410759b-403e-493a-99b8-bec90aafe548,Marketplace,NULL,0.00,21.88
2025-10-03 23:54:05.711659,NULL,879127,Aldo's Wraps Spot,24770468,Aldo's Wraps Spot (689 Broadway),24770468,Adjustment,NULL,14788621800,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,23.37
2025-10-03 01:55:53.865689,NULL,879127,Aldo's Wraps Spot,24770468,Aldo's Wraps Spot (689 Broadway),24770468,Error Charge,68550030-f4b5-3001-a0b7-a97702e35f9b,14778171776,02E35F9B,02E35F9B,b4e4b48a-6583-417a-949f-cc278a016fa7,Marketplace,1 The Chipotle Wrap missing,-6.10,0.00
2025-10-03 20:54:12.900253,NULL,11225487,Leon's Legendary Pizza,24800337,Leon's Legendary Pizza (137 S Las Posas Rd #153),24800337,Adjustment,NULL,14788622852,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,17.67
2025-10-03 20:54:13.003527,NULL,863183,The Sandwich Vibe,24800718,The Sandwich Vibe (137 S Las Posas Rd #153),24800718,Adjustment,NULL,14788622865,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,65.19
2025-10-03 23:54:24.291283,NULL,370673,Stella's Pancake Bar,24844871,Stella's Pancake Bar (26801 Hillside Ave),24844871,Adjustment,NULL,14788624474,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,37.93
2025-10-03 23:54:24.37916,NULL,917371,Sip On Smoothie,24844931,Sip On Smoothie (26801 Hillside Ave),24844931,Adjustment,NULL,14788624484,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,3.50
2025-09-30 03:42:40.453685,NULL,11225506,Queen's Quesadillas,24854759,Queen's Quesadillas (689 Broadway),24854759,Adjustment,b3f099d8-38bc-3001-8d31-648e1ac5c4be,14749725455,1AC5C4BE,1AC5C4BE,d0ffbc05-104c-41de-89ef-47224c5853f9,Marketplace,NULL,0.00,7.48
2025-09-24 05:54:51.807879,2025-10-02,11225506,Queen's Quesadillas,24854759,Queen's Quesadillas (689 Broadway),24854759,Error Charge,b3f099d8-38bc-3001-8d31-648e1ac5c4be,14689321182,1AC5C4BE,1AC5C4BE,d0ffbc05-104c-41de-89ef-47224c5853f9,Marketplace,1 French Fries food quality,-7.48,0.00
2025-10-03 23:54:26.346722,NULL,740074,Addictive Burger Bar,24854827,Addictive Burger Bar (689 Broadway),24854827,Adjustment,NULL,14788624771,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,60.39
2025-10-03 22:54:29.859312,NULL,833582,Vegetarian Chinese Snob,24872465,Vegetarian Chinese Snob (2711 La Frontera Blvd #260),24872465,Adjustment,NULL,14788625254,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,52.02
2025-10-03 22:54:29.909755,NULL,833879,Linh's Chinese Restaurant,24872469,Linh's Chinese Restaurant (2711 La Frontera Blvd #260),24872469,Adjustment,NULL,14788625261,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,31.89
2025-10-03 20:54:29.931452,NULL,11329488,Vegetarian Pizza Empire,24872471,Vegetarian Pizza Empire (1368 N Arizona Ave),24872471,Adjustment,NULL,14788625263,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,9.50
2025-10-03 23:54:38.850736,NULL,11411069,Fierce Chicken Sandwich,24899866,Fierce Chicken Sandwich (226 1/2 Newark Ave),24899866,Adjustment,NULL,14788626444,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,49.97
2025-10-03 22:54:46.91768,NULL,485535,Seema's Indian Bar,24920612,Seema's Indian Bar (11121 N Rodney Parham Rd Ste 36B),24920612,Adjustment,NULL,14788627500,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,18.12
2025-10-03 22:54:46.960714,NULL,425158,Vegetarian Indian Cafe,24920665,Vegetarian Indian Cafe (11121 N Rodney Parham Rd Ste 36B),24920665,Adjustment,NULL,14788627509,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,85.39
2025-09-22 05:30:20.271179,2025-10-02,11225500,Nancy's Desserts,24974708,Nancy's Desserts (555 CA-17),24974708,Adjustment,83b12678-34f1-3001-9a76-46302177b7c1,14671761592,2177B7C1,2177B7C1,d939869f-4e4b-4c9a-8d27-ba94fdfb4e11,Marketplace,NULL,0.00,2.40
2025-10-03 20:55:00.052564,NULL,706849,Fried Chicken Savage,24974898,Fried Chicken Savage (555 CA-17),24974898,Adjustment,NULL,14788629284,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,151.01
2025-10-03 22:55:00.090349,NULL,11225456,Dad's Flamin' Quesadillas,24974912,Dad's Flamin' Quesadillas (7955 E Frontage Rd),24974912,Adjustment,NULL,14788629287,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,70.51
2025-10-01 02:20:42.845899,NULL,693519,The Brew House,25037738,THE BREW HOUSE (FARMVILLE),25037738,Error Charge,878bac04-e71b-3001-ae89-55867086d2ac,14758743614,7086D2AC,NULL,NULL,Marketplace,1 Brew House incorrect,-13.75,0.00
2025-09-27 18:07:19.136901,2025-10-02,693519,The Brew House,25037738,THE BREW HOUSE (FARMVILLE),25037738,Error Charge,77e04942-b007-3001-8282-950fc0a4b4be,14725110098,C0A4B4BE,NULL,NULL,Marketplace,1 Basket of Fries missing,-10.82,0.00
2025-09-22 08:04:02.404981,2025-10-02,11217012,Kung Fu Fried Rice,25079045,Kung Fu Fried Rice (4957 Winters Chapel Rd Suite B),25079045,Adjustment,b2cb6bc3-0f5b-3001-9763-874c35062266,14671706431,35062266,35062266,d485bc8a-3ac6-4ab5-a760-7490451c0e9f,Marketplace,NULL,0.00,16.49
2025-10-03 23:55:30.710062,NULL,813892,The Chinese Noodle Palace,25079119,The Chinese Noodle Palace (4957 Winters Chapel Rd Suite B),25079119,Adjustment,NULL,14788633658,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,92.88
2025-10-03 23:55:30.72448,NULL,11411069,Fierce Chicken Sandwich,25079176,Fierce Chicken Sandwich (1942 W. Henderson Rd),25079176,Adjustment,NULL,14788633660,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,22.70
2025-10-03 23:55:34.472085,NULL,11225446,Bruno's Burning Pizza,25092242,Bruno's Burning Pizza (1715 Sicklerville Rd),25092242,Adjustment,NULL,14788634156,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,23.58
2025-10-03 23:55:34.512075,NULL,11217007,Jim's House of Hoagies,25092329,Jim's House of Hoagies (1715 Sicklerville Rd),25092329,Adjustment,NULL,14788634161,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,37.96
2025-10-03 23:55:34.53829,NULL,11225537,Times French Fries,25092392,Times French Fries (1715 Sicklerville Rd),25092392,Adjustment,NULL,14788634162,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,44.93
2025-09-22 10:04:59.975115,2025-10-02,11225537,Times French Fries,25092392,Times French Fries (1715 Sicklerville Rd),25092392,Adjustment,a3a2adcf-cd78-3001-b5ff-0f1252016567,14672070606,52016567,52016567,ae151ebf-eb41-4a46-a043-53cbe773a5cc,Marketplace,NULL,0.00,51.25
2025-09-22 08:51:44.749886,2025-10-02,11225537,Times French Fries,25092392,Times French Fries (1715 Sicklerville Rd),25092392,Adjustment,b3ed271f-1803-3001-a957-c72700462f29,14671814404,00462F29,00462F29,ed406602-dc65-4f92-8098-e020b37b8356,Marketplace,NULL,0.00,11.86
2025-10-03 23:55:34.650058,NULL,852992,The Calzone Empire,25092468,The Calzone Empire (723 8th St SE),25092468,Adjustment,NULL,14788634179,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,40.46
2025-10-03 23:55:47.15851,NULL,899169,High Life Breakfast Sandwiches,25129904,High Life Breakfast Sandwiches (612 11th Ave),25129904,Adjustment,NULL,14788635829,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,34.34
2025-09-24 06:47:09.548072,2025-10-02,899169,High Life Breakfast Sandwiches,25129904,High Life Breakfast Sandwiches (612 11th Ave),25129904,Adjustment,3548e3f0-1bfd-3001-a4ad-17919af16190,14689377836,9AF16190,9AF16190,5f1b4cd4-ec9c-4156-806d-107f1874b4d6,Marketplace,NULL,0.00,2.99
2025-10-03 23:55:47.363672,NULL,824197,Alberto's Hero Sandwich Spot,25130119,Alberto's Hero Sandwich Spot  (840 Fulton St),25130119,Adjustment,NULL,14788635847,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,48.44
2025-10-01 02:48:42.882413,NULL,824197,Alberto's Hero Sandwich Spot,25130119,Alberto's Hero Sandwich Spot  (840 Fulton St),25130119,Error Charge,d5065ff9-8b4f-3001-ab52-90861ad96ef5,14758807207,1AD96EF5,1AD96EF5,c9cb4dc5-46fd-4193-8187-3ab06a95633a,Marketplace,1 20 Oz Soda incorrect,-1.11,0.00
2025-09-30 16:51:17.324532,NULL,824197,Alberto's Hero Sandwich Spot,25130119,Alberto's Hero Sandwich Spot  (840 Fulton St),25130119,Error Charge,d5065ff9-8b4f-3001-ab52-90861ad96ef5,14753627943,1AD96EF5,1AD96EF5,c9cb4dc5-46fd-4193-8187-3ab06a95633a,Marketplace,1 20 Oz Soda incorrect,-1.13,0.00
2025-10-03 23:55:47.374878,NULL,755027,Bosscat Breakfast,25130127,Bosscat Breakfast (1306 Atlantic Ave),25130127,Adjustment,NULL,14788635848,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,42.63
2025-10-03 23:55:47.440131,NULL,11225461,Evan's Burger Empire,25130156,Evan's Burger Empire (877 10th Ave),25130156,Adjustment,NULL,14788635857,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,5.21
2025-10-03 23:55:47.443943,NULL,11225447,Burning Burger Stack,25130173,Burning Burger Stack  (1306 Atlantic Ave),25130173,Adjustment,NULL,14788635858,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,92.07
2025-10-05 21:14:10.885951,NULL,11393013,CJ's Breakfast Sandwich,25130177,CJ's Breakfast Sandwich (596 3rd Ave),25130177,Error Charge,085e8d94-5e8a-3001-b225-989c3941dd39,14808290005,3941DD39,3941DD39,f8e1322c-5123-486f-b194-ca50bbf5c194,Marketplace,1 Breakfast Meatorito missing,-13.81,0.00
2025-10-03 23:55:47.48162,NULL,11393013,CJ's Breakfast Sandwich,25130177,CJ's Breakfast Sandwich (596 3rd Ave),25130177,Adjustment,NULL,14788635861,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,59.48
2025-09-30 03:42:02.729909,NULL,11393013,CJ's Breakfast Sandwich,25130177,CJ's Breakfast Sandwich (596 3rd Ave),25130177,Adjustment,479b134f-4c0c-3001-a1ea-a0f1e7695181,14749724654,E7695181,E7695181,3d9f596e-2a96-421d-a382-e0a2372acdc1,Marketplace,NULL,0.00,6.29
2025-09-23 23:19:17.610156,2025-10-02,11393013,CJ's Breakfast Sandwich,25130177,CJ's Breakfast Sandwich (596 3rd Ave),25130177,Error Charge,479b134f-4c0c-3001-a1ea-a0f1e7695181,14688241916,E7695181,E7695181,3d9f596e-2a96-421d-a382-e0a2372acdc1,Marketplace,1 Oatmeal with Cinnamon missing,-6.29,0.00
2025-10-03 23:55:47.491635,NULL,11225473,Green Leaf Salads,25130218,Green Leaf Salads (1306 Atlantic Ave),25130218,Adjustment,NULL,14788635862,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,39.16
2025-10-03 23:55:47.528491,NULL,374456,Charlie's Calzone Co,25130224,Charlie's Calzone Co (5532 W Saginaw Hwy),25130224,Adjustment,NULL,14788635866,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,77.97
2025-10-03 23:55:47.531808,NULL,863183,The Sandwich Vibe,25130231,The Sandwich Vibe (1306 Atlantic Ave),25130231,Adjustment,NULL,14788635867,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,54.57
2025-10-03 23:55:47.58642,NULL,665052,The Burger Blade,25130242,The Burger Blade (7660 Leavit Rd),25130242,Adjustment,NULL,14788635879,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,17.09
2025-10-02 23:15:13.14598,NULL,11233022,Ali's Mediterranean Sandwiches,25294190,Ali's Mediterranean Sandwiches (114 East Main Street),25294190,Error Charge,7abfbec4-f76d-3001-bad7-54d19de3eb76,14777729038,9DE3EB76,9DE3EB76,9d55eb38-b830-4b74-b47e-8ba40d0289e8,Marketplace,2 Chicken Shawarma Wrap missing,-6.72,0.00
2025-09-22 01:29:27.697821,2025-09-25,11233022,Ali's Mediterranean Sandwiches,25294190,Ali's Mediterranean Sandwiches (114 East Main Street),25294190,Adjustment,7283692a-cb3d-3001-86e0-53fe980c4517,14671264129,980C4517,980C4517,12db3bfd-f957-45d8-9ba8-1b08be4430a8,Marketplace,NULL,0.00,16.23
2025-10-01 05:08:44.275108,NULL,11334910,Ramen Noodle Empire,25294875,Ramen Noodle Empire (2521 Durant Ave Suite D),25294875,Error Charge,8af7270a-7b11-3001-ba87-323999543f66,14759256555,99543F66,99543F66,dc90ac92-d3cb-4c80-b27b-7eeb0f8937e2,Marketplace,1 Potsticker Ramen incorrect,-15.46,0.00
2025-09-30 01:05:14.404623,NULL,11334910,Ramen Noodle Empire,25294875,Ramen Noodle Empire (2521 Durant Ave Suite D),25294875,Adjustment,22314508-83a0-3001-af62-71a80c01427c,14749756025,0C01427C,0C01427C,d523429e-cec0-4877-805e-14c12249000e,Marketplace,NULL,0.00,3.01
2025-09-30 00:51:33.704255,NULL,11334910,Ramen Noodle Empire,25294875,Ramen Noodle Empire (2521 Durant Ave Suite D),25294875,Adjustment,bb786329-5a3f-3001-88e8-2264890c03f1,14749737426,890C03F1,890C03F1,bf62ab2f-88c0-4f66-ae63-b96208c904ef,Marketplace,NULL,0.00,17.48
2025-09-22 23:24:33.170916,2025-10-02,11334910,Ramen Noodle Empire,25294875,Ramen Noodle Empire (2521 Durant Ave Suite D),25294875,Error Charge,bb786329-5a3f-3001-88e8-2264890c03f1,14680053662,890C03F1,890C03F1,bf62ab2f-88c0-4f66-ae63-b96208c904ef,Marketplace,1 Protein Ramen missing,-17.48,0.00
2025-09-22 00:00:23.867247,2025-10-02,11334910,Ramen Noodle Empire,25294875,Ramen Noodle Empire (2521 Durant Ave Suite D),25294875,Error Charge,22314508-83a0-3001-af62-71a80c01427c,14671331615,0C01427C,0C01427C,d523429e-cec0-4877-805e-14c12249000e,Marketplace,1 Soda Can missing,-3.01,0.00
2025-10-03 23:56:00.533376,NULL,549430,Golden Bear Sandwiches,25295455,Golden Bear Sandwiches (111 E 161 St),25295455,Adjustment,NULL,14788637608,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,39.58
2025-10-03 23:56:00.562516,NULL,770453,Prime Burger Lounge,25295599,Prime Burger Lounge (111 E 161 St),25295599,Adjustment,NULL,14788637609,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,87.23
2025-09-30 03:17:46.32025,NULL,770453,Prime Burger Lounge,25295599,Prime Burger Lounge (111 E 161 St),25295599,Adjustment,7719bea6-1e4f-3001-a282-459bc66464dd,14749688134,C66464DD,C66464DD,6cc6d382-6920-4629-8ef3-af40ad21b785,Marketplace,NULL,0.00,5.07
2025-09-25 06:27:49.046521,2025-10-02,770453,Prime Burger Lounge,25295599,Prime Burger Lounge (111 E 161 St),25295599,Error Charge,7719bea6-1e4f-3001-a282-459bc66464dd,14698763624,C66464DD,C66464DD,6cc6d382-6920-4629-8ef3-af40ad21b785,Marketplace,1 Buffalo Wings incorrect,-5.07,0.00
2025-09-28 23:58:46.688167,2025-10-02,824197,Alberto's Hero Sandwich Spot,25404309,Alberto's Hero Sandwich Spot (240 8th Ave),25404309,Adjustment,7f28efb4-0a79-3001-8277-32e89b253ee1,14739999110,9B253EE1,9B253EE1,d24b4bbb-be09-4e37-82ce-f8fc9e8322ef,Marketplace,NULL,0.00,30.30
2025-09-28 23:58:46.637728,2025-10-02,824197,Alberto's Hero Sandwich Spot,25404309,Alberto's Hero Sandwich Spot (240 8th Ave),25404309,Adjustment,7f28efb4-0a79-3001-8277-32e89b253ee1,14739999106,9B253EE1,9B253EE1,d24b4bbb-be09-4e37-82ce-f8fc9e8322ef,Marketplace,NULL,0.00,30.30
2025-09-28 23:55:24.556644,2025-10-02,824197,Alberto's Hero Sandwich Spot,25404309,Alberto's Hero Sandwich Spot (240 8th Ave),25404309,Adjustment,bddffd86-ea1e-3001-982f-0523daf14775,14739979969,DAF14775,DAF14775,fb381856-a975-4362-a6ed-ece561ab4fdb,Marketplace,NULL,0.00,30.30
2025-10-03 23:56:06.931214,NULL,443555,Heaven's Burgers,25404570,Heaven's Burgers (S 11th St),25404570,Adjustment,NULL,14788638494,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,23.99
2025-10-03 23:56:06.986094,NULL,329708,Frankie's Burger Bar,25404572,Frankie's Burger Bar (3 West Fordham Rd.),25404572,Adjustment,NULL,14788638503,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,20.10
2025-10-03 23:56:06.986973,NULL,11393013,CJ's Breakfast Sandwich,25404607,CJ's Breakfast Sandwich (240 8th Ave),25404607,Adjustment,NULL,14788638504,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,7.50
2025-10-03 23:56:07.077293,NULL,11072111,Arturo's Burrito Bowls,25404900,Arturo's Burrito Bowls (3 West Fordham Rd),25404900,Adjustment,NULL,14788638533,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,23.14
2025-09-30 02:06:22.757562,NULL,693519,The Brew House,25664932,The Brew House (Blackstone),25664932,Error Charge,8d190a58-082e-3001-b22d-37c721cbc0be,14749544913,21CBC0BE,NULL,NULL,Marketplace,1 Punxsutawney Tots incorrect,-14.91,0.00
2025-09-26 03:54:42.340391,2025-10-02,693519,The Brew House,25664932,The Brew House (Blackstone),25664932,Error Charge,15159113-6d38-3001-b6b1-4d90853511d4,14708577710,853511D4,NULL,NULL,Marketplace,"1 Wake & Bake food quality
1 Wake & Bake missing",-10.44,0.00
2025-09-25 18:29:20.938673,2025-10-02,693519,The Brew House,25664932,The Brew House (Blackstone),25664932,Error Charge,15159113-6d38-3001-b6b1-4d90853511d4,14703832005,853511D4,NULL,NULL,Marketplace,1 Cookout missing,-18.99,0.00
2025-09-30 04:00:34.584146,NULL,11225477,Italiano Mac's,25832485,Italiano Mac's (15198 E 13 Mile Rd),25832485,Adjustment,7d2ef0ff-0d16-3001-9b35-9b89d22f3e14,14749749861,D22F3E14,D22F3E14,9819ea01-a2fe-4195-9f3f-43f91b135a1e,Marketplace,NULL,0.00,23.57
2025-09-24 06:49:27.776353,2025-10-02,11225477,Italiano Mac's,25832485,Italiano Mac's (15198 E 13 Mile Rd),25832485,Adjustment,d31c58a1-33e1-3001-8fce-cf6101ee01d7,14689380520,01EE01D7,01EE01D7,ab008cf1-f9a3-4d17-91a3-4775956b6743,Marketplace,NULL,0.00,9.55
2025-09-22 00:11:11.806574,2025-09-25,11225477,Italiano Mac's,25832485,Italiano Mac's (15198 E 13 Mile Rd),25832485,Error Charge,7d2ef0ff-0d16-3001-9b35-9b89d22f3e14,14670773541,D22F3E14,D22F3E14,9819ea01-a2fe-4195-9f3f-43f91b135a1e,Marketplace,"1 Tex Mex Mac N Cheese missing
1 Philly Mac N Cheese missing",-23.57,0.00
2025-10-03 23:56:33.708238,NULL,840822,Get Grilled Cheesin',25832877,Get Grilled Cheesin' (15198 E 13 Mile Rd),25832877,Adjustment,NULL,14788642182,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,71.62
2025-09-24 06:46:50.350931,2025-10-02,840822,Get Grilled Cheesin',25832877,Get Grilled Cheesin' (15198 E 13 Mile Rd),25832877,Adjustment,6a82edc9-d2db-3001-a35e-7bcc7946ada9,14689377424,7946ADA9,7946ADA9,8c934254-f4df-48cc-90e9-5e1fe2cba666,Marketplace,NULL,0.00,11.89
2025-10-03 23:56:33.707914,NULL,1014385,Grandma's Breakfast Sandwiches,25833954,Grandma's Breakfast Sandwiches (15198 E 13 Mile Rd),25833954,Adjustment,NULL,14788642183,NULL,NULL,NULL,NULL,Rebate sales guarantee,0.00,65.30
